,northing,easting,elevation,forest,water
29002,204276,1131942,626,15,0
29003,205276,1131942,634,89,0
29004,206276,1131942,542,62,0
29005,207276,1131942,517,16,2
29006,208276,1131942,577,66,1
29007,209276,1131942,577,37,0
29008,210276,1131942,527,30,0
29009,211276,1131942,461,3,0
29010,212276,1131942,427,15,1
29011,213276,1131942,414,10,0
29012,214276,1131942,384,0,1
29013,215276,1131942,382,21,7
29014,216276,1131942,470,45,0
29015,217276,1131942,482,5,0
29016,218276,1131942,466,19,0
29017,219276,1131942,458,12,0
29018,220276,1131942,603,53,0
29019,221276,1131942,615,59,0
29020,222276,1131942,562,47,0
29021,223276,1131942,446,6,0
29022,224276,1131942,408,0,16
29023,225276,1131942,460,32,6
29024,226276,1131942,541,99,0
29025,227276,1131942,488,23,0
29026,228276,1131942,550,35,0
29027,229276,1131942,631,44,0
29028,38276,1132942,260,5,0
29029,39276,1132942,350,46,0
29030,40276,1132942,450,72,0
29031,41276,1132942,601,79,0
29032,42276,1132942,972,97,0
29033,43276,1132942,1253,23,0
29034,44276,1132942,1502,5,0
29035,45276,1132942,1345,8,0
29036,49276,1132942,1027,13,0
29037,50276,1132942,857,76,0
29038,51276,1132942,1204,71,0
29039,52276,1132942,1575,57,0
29040,53276,1132942,1326,86,2
29041,54276,1132942,755,92,1
29042,55276,1132942,350,55,13
29043,56276,1132942,193,0,100
29044,57276,1132942,193,0,100
29045,58276,1132942,193,0,100
29046,59276,1132942,193,0,91
29047,60276,1132942,313,20,13
29048,61276,1132942,652,85,0
29049,62276,1132942,1054,82,0
29050,63276,1132942,850,94,1
29051,64276,1132942,1324,56,0
29052,65276,1132942,1044,98,1
29053,66276,1132942,867,83,0
29054,67276,1132942,1221,48,2
29055,68276,1132942,991,87,1
29056,69276,1132942,696,82,4
29057,70276,1132942,1212,50,1
29058,71276,1132942,1850,28,0
29059,72276,1132942,1926,13,0
29060,73276,1132942,1998,3,0
29061,74276,1132942,2141,18,3
29062,75276,1132942,1972,15,7
29063,76276,1132942,2181,1,1
29064,77276,1132942,1837,50,0
29065,78276,1132942,1450,75,4
29066,79276,1132942,1950,19,3
29067,80276,1132942,2453,0,0
29068,81276,1132942,2292,3,0
29069,82276,1132942,2331,0,0
29070,83276,1132942,1856,68,0
29071,84276,1132942,1424,76,2
29072,85276,1132942,1436,69,0
29073,86276,1132942,1048,73,1
29074,87276,1132942,950,70,4
29075,88276,1132942,919,79,0
29076,89276,1132942,677,47,8
29077,90276,1132942,894,57,1
29078,91276,1132942,1152,77,0
29079,92276,1132942,1302,76,0
29080,93276,1132942,1444,72,1
29081,94276,1132942,1603,72,0
29082,95276,1132942,1950,29,0
29083,96276,1132942,2178,0,0
29084,97276,1132942,2322,3,0
29085,98276,1132942,1880,40,0
29086,99276,1132942,1702,20,2
29087,100276,1132942,2067,11,0
29088,101276,1132942,2385,0,0
29089,102276,1132942,2505,0,0
29090,103276,1132942,2750,0,0
29091,104276,1132942,2661,0,1
29092,105276,1132942,2605,0,0
29093,106276,1132942,2358,0,0
29094,107276,1132942,2160,19,0
29095,108276,1132942,1871,24,4
29096,109276,1132942,1689,43,3
29097,110276,1132942,1565,36,5
29098,111276,1132942,1631,61,5
29099,112276,1132942,1666,57,0
29100,113276,1132942,1640,53,1
29101,114276,1132942,1543,52,0
29102,115276,1132942,1540,52,0
29103,116276,1132942,1330,33,1
29104,117276,1132942,1197,25,1
29105,118276,1132942,1264,7,3
29106,119276,1132942,1650,85,0
29107,120276,1132942,2100,5,0
29108,121276,1132942,2289,0,1
29109,122276,1132942,2514,0,0
29110,123276,1132942,2342,0,0
29111,124276,1132942,2239,0,2
29112,125276,1132942,2355,0,0
29113,126276,1132942,2169,0,0
29114,127276,1132942,2626,0,0
29115,128276,1132942,2923,0,0
29116,129276,1132942,2619,0,0
29117,130276,1132942,2576,0,0
29118,131276,1132942,2755,0,0
29119,132276,1132942,2839,0,0
29120,133276,1132942,2962,0,0
29121,134276,1132942,2657,0,0
29122,135276,1132942,2350,0,0
29123,136276,1132942,1975,0,0
29124,137276,1132942,2140,0,0
29125,138276,1132942,2303,0,0
29126,139276,1132942,1753,0,1
29127,140276,1132942,1548,0,3
29128,141276,1132942,1331,20,3
29129,142276,1132942,1334,12,6
29130,143276,1132942,1350,8,2
29131,144276,1132942,1307,18,0
29132,145276,1132942,1509,32,0
29133,146276,1132942,1456,29,2
29134,147276,1132942,1608,5,0
29135,148276,1132942,1625,22,0
29136,149276,1132942,1528,50,0
29137,150276,1132942,1469,22,1
29138,151276,1132942,1850,0,0
29139,152276,1132942,1846,0,1
29140,153276,1132942,1633,5,3
29141,154276,1132942,1395,46,2
29142,155276,1132942,1322,33,5
29143,156276,1132942,1432,37,0
29144,157276,1132942,1067,67,6
29145,158276,1132942,949,53,5
29146,159276,1132942,944,23,0
29147,160276,1132942,1174,75,0
29148,161276,1132942,1297,73,0
29149,162276,1132942,1243,45,1
29150,163276,1132942,1344,38,0
29151,164276,1132942,1245,51,0
29152,165276,1132942,1129,57,0
29153,166276,1132942,1214,91,0
29154,167276,1132942,1250,71,0
29155,168276,1132942,1053,45,0
29156,169276,1132942,867,50,0
29157,170276,1132942,632,28,1
29158,171276,1132942,460,8,3
29159,172276,1132942,420,1,2
29160,173276,1132942,408,3,24
29161,174276,1132942,406,1,93
29162,175276,1132942,406,0,99
29163,176276,1132942,410,3,8
29164,177276,1132942,453,49,0
29165,178276,1132942,458,61,3
29166,179276,1132942,473,6,1
29167,180276,1132942,499,5,0
29168,181276,1132942,527,33,1
29169,182276,1132942,562,2,0
29170,183276,1132942,650,20,0
29171,184276,1132942,661,22,0
29172,185276,1132942,702,44,0
29173,186276,1132942,759,16,2
29174,187276,1132942,810,22,0
29175,188276,1132942,735,13,0
29176,189276,1132942,740,28,0
29177,190276,1132942,737,27,0
29178,191276,1132942,734,42,1
29179,192276,1132942,709,29,3
29180,193276,1132942,641,24,3
29181,194276,1132942,635,34,4
29182,195276,1132942,678,44,2
29183,196276,1132942,610,48,2
29184,197276,1132942,627,51,0
29185,198276,1132942,703,82,0
29186,199276,1132942,550,32,0
29187,200276,1132942,666,63,0
29188,201276,1132942,703,71,0
29189,202276,1132942,812,75,0
29190,203276,1132942,729,52,0
29191,204276,1132942,632,28,2
29192,205276,1132942,546,19,0
29193,206276,1132942,512,1,0
29194,207276,1132942,579,45,0
29195,208276,1132942,577,46,1
29196,209276,1132942,544,1,0
29197,210276,1132942,533,32,0
29198,211276,1132942,498,15,0
29199,212276,1132942,441,6,0
29200,213276,1132942,405,12,2
29201,214276,1132942,385,1,1
29202,215276,1132942,350,19,12
29203,216276,1132942,467,20,1
29204,217276,1132942,485,37,0
29205,218276,1132942,455,2,1
29206,219276,1132942,494,29,0
29207,220276,1132942,617,72,0
29208,221276,1132942,556,41,0
29209,222276,1132942,493,21,0
29210,223276,1132942,417,2,1
29211,224276,1132942,401,0,40
29212,225276,1132942,454,17,0
29213,226276,1132942,591,37,0
29214,228276,1132942,567,0,0
29215,229276,1132942,608,31,0
29216,37276,1133942,274,0,0
29217,38276,1133942,283,15,1
29218,39276,1133942,421,60,0
29219,40276,1133942,558,63,0
29220,41276,1133942,575,62,0
29221,42276,1133942,776,94,0
29222,43276,1133942,1041,86,0
29223,44276,1133942,1309,38,1
29224,45276,1133942,1482,44,0
29225,48276,1133942,1475,3,0
29226,49276,1133942,1116,74,1
29227,50276,1133942,1069,75,0
29228,51276,1133942,1085,70,2
29229,52276,1133942,1386,51,0
29230,53276,1133942,1238,80,3
29231,54276,1133942,750,87,2
29232,55276,1133942,442,73,0
29233,56276,1133942,193,4,69
29234,57276,1133942,193,0,100
29235,58276,1133942,193,0,100
29236,59276,1133942,193,1,67
29237,60276,1133942,283,28,8
29238,61276,1133942,443,60,3
29239,62276,1133942,652,67,23
29240,63276,1133942,667,49,8
29241,64276,1133942,978,93,0
29242,65276,1133942,713,82,14
29243,66276,1133942,577,67,9
29244,67276,1133942,605,85,7
29245,68276,1133942,630,70,4
29246,69276,1133942,758,81,3
29247,70276,1133942,1248,59,0
29248,71276,1133942,1290,80,1
29249,72276,1133942,1345,66,5
29250,73276,1133942,1694,51,3
29251,74276,1133942,2004,0,2
29252,75276,1133942,2209,0,0
29253,76276,1133942,2384,0,2
29254,77276,1133942,2050,16,2
29255,78276,1133942,1844,24,3
29256,79276,1133942,2305,1,0
29257,80276,1133942,2422,0,0
29258,81276,1133942,1929,33,1
29259,82276,1133942,1897,43,1
29260,83276,1133942,1996,28,0
29261,84276,1133942,1461,78,1
29262,85276,1133942,1033,80,3
29263,86276,1133942,790,69,1
29264,87276,1133942,738,66,7
29265,88276,1133942,703,69,2
29266,89276,1133942,971,88,0
29267,90276,1133942,1269,87,0
29268,91276,1133942,1562,72,0
29269,92276,1133942,1696,72,1
29270,93276,1133942,1787,81,0
29271,94276,1133942,1833,36,2
29272,95276,1133942,2083,0,1
29273,96276,1133942,2333,4,1
29274,97276,1133942,2007,34,0
29275,98276,1133942,1709,61,3
29276,99276,1133942,1831,33,0
29277,100276,1133942,2093,0,0
29278,101276,1133942,2268,0,1
29279,102276,1133942,2382,0,0
29280,103276,1133942,2649,0,0
29281,104276,1133942,2386,0,0
29282,105276,1133942,2123,12,5
29283,106276,1133942,1904,34,3
29284,107276,1133942,1772,55,11
29285,108276,1133942,1983,25,1
29286,109276,1133942,2209,13,0
29287,110276,1133942,1851,60,0
29288,111276,1133942,1596,49,1
29289,112276,1133942,1530,44,2
29290,113276,1133942,1401,33,5
29291,114276,1133942,1332,20,3
29292,115276,1133942,1322,20,10
29293,116276,1133942,1313,63,4
29294,117276,1133942,1147,65,4
29295,118276,1133942,1122,8,3
29296,119276,1133942,1371,58,6
29297,120276,1133942,1759,45,1
29298,121276,1133942,2198,0,0
29299,122276,1133942,2416,0,0
29300,123276,1133942,2580,0,0
29301,124276,1133942,2084,10,4
29302,125276,1133942,1945,0,2
29303,126276,1133942,2477,0,0
29304,127276,1133942,2623,0,0
29305,128276,1133942,2489,0,0
29306,129276,1133942,2709,0,0
29307,130276,1133942,2629,0,0
29308,131276,1133942,2662,0,0
29309,132276,1133942,2830,0,0
29310,133276,1133942,2935,0,0
29311,134276,1133942,2555,0,0
29312,135276,1133942,2279,0,0
29313,136276,1133942,2058,0,1
29314,137276,1133942,2035,0,3
29315,138276,1133942,2413,0,0
29316,139276,1133942,2112,0,0
29317,140276,1133942,2114,0,0
29318,141276,1133942,1511,1,0
29319,142276,1133942,1798,0,0
29320,143276,1133942,1857,0,0
29321,144276,1133942,1898,0,0
29322,145276,1133942,1708,8,0
29323,146276,1133942,1593,14,0
29324,147276,1133942,1637,7,0
29325,148276,1133942,1735,0,0
29326,149276,1133942,1664,7,0
29327,150276,1133942,1544,14,0
29328,151276,1133942,1598,0,0
29329,152276,1133942,1760,4,0
29330,153276,1133942,1850,0,1
29331,154276,1133942,1723,7,0
29332,155276,1133942,1477,26,1
29333,156276,1133942,1211,61,4
29334,157276,1133942,1178,70,7
29335,158276,1133942,1397,40,0
29336,159276,1133942,1096,88,3
29337,160276,1133942,1271,61,0
29338,161276,1133942,1400,59,0
29339,162276,1133942,1428,32,0
29340,163276,1133942,1365,28,0
29341,164276,1133942,1159,63,4
29342,165276,1133942,992,80,2
29343,166276,1133942,1067,75,0
29344,167276,1133942,1104,74,0
29345,168276,1133942,1130,84,0
29346,169276,1133942,825,61,0
29347,170276,1133942,585,19,1
29348,171276,1133942,437,1,0
29349,172276,1133942,420,5,2
29350,173276,1133942,414,0,1
29351,174276,1133942,406,0,64
29352,175276,1133942,406,3,70
29353,176276,1133942,418,10,0
29354,177276,1133942,452,49,0
29355,178276,1133942,474,32,0
29356,179276,1133942,498,22,0
29357,180276,1133942,551,17,0
29358,181276,1133942,562,13,4
29359,182276,1133942,642,23,0
29360,183276,1133942,735,27,0
29361,184276,1133942,788,20,0
29362,185276,1133942,789,4,1
29363,186276,1133942,857,35,0
29364,187276,1133942,814,6,3
29365,188276,1133942,804,9,0
29366,189276,1133942,826,38,0
29367,190276,1133942,803,62,0
29368,191276,1133942,725,44,0
29369,192276,1133942,658,29,4
29370,193276,1133942,770,80,0
29371,194276,1133942,708,59,0
29372,195276,1133942,750,52,0
29373,196276,1133942,693,51,0
29374,197276,1133942,713,45,0
29375,198276,1133942,756,80,0
29376,199276,1133942,607,36,1
29377,200276,1133942,725,61,0
29378,201276,1133942,771,74,0
29379,202276,1133942,756,30,0
29380,203276,1133942,656,74,0
29381,204276,1133942,594,56,0
29382,205276,1133942,565,8,0
29383,206276,1133942,509,10,0
29384,207276,1133942,538,29,0
29385,208276,1133942,604,55,0
29386,209276,1133942,556,10,0
29387,210276,1133942,537,7,0
29388,211276,1133942,525,20,0
29389,212276,1133942,437,44,0
29390,213276,1133942,403,16,0
29391,214276,1133942,394,23,0
29392,215276,1133942,387,18,10
29393,216276,1133942,448,6,0
29394,217276,1133942,464,11,0
29395,218276,1133942,449,13,0
29396,219276,1133942,555,48,0
29397,220276,1133942,600,70,0
29398,221276,1133942,530,23,0
29399,222276,1133942,479,37,0
29400,223276,1133942,404,0,17
29401,224276,1133942,396,0,11
29402,36276,1134942,286,0,2
29403,37276,1134942,349,38,2
29404,38276,1134942,468,91,0
29405,39276,1134942,626,99,0
29406,40276,1134942,566,62,0
29407,41276,1134942,642,44,1
29408,42276,1134942,716,90,0
29409,43276,1134942,806,79,0
29410,44276,1134942,1053,93,0
29411,45276,1134942,1288,65,0
29412,46276,1134942,1489,34,0
29413,47276,1134942,1486,23,0
29414,48276,1134942,1626,25,0
29415,49276,1134942,1507,87,0
29416,50276,1134942,1461,72,1
29417,51276,1134942,1307,76,2
29418,52276,1134942,1424,85,2
29419,53276,1134942,1146,93,1
29420,54276,1134942,1024,98,1
29421,55276,1134942,707,89,0
29422,56276,1134942,265,36,22
29423,57276,1134942,193,15,65
29424,58276,1134942,193,12,54
29425,59276,1134942,198,13,9
29426,60276,1134942,224,10,7
29427,61276,1134942,617,86,0
29428,62276,1134942,623,76,22
29429,63276,1134942,502,51,41
29430,64276,1134942,532,54,35
29431,65276,1134942,649,56,14
29432,66276,1134942,998,80,0
29433,67276,1134942,1248,79,0
29434,68276,1134942,1211,81,2
29435,69276,1134942,877,95,4
29436,70276,1134942,911,81,3
29437,71276,1134942,1206,71,0
29438,72276,1134942,1710,64,0
29439,73276,1134942,1498,71,7
29440,74276,1134942,1690,39,5
29441,75276,1134942,2051,4,0
29442,76276,1134942,1980,40,3
29443,77276,1134942,2015,38,2
29444,78276,1134942,2287,2,0
29445,79276,1134942,2387,0,0
29446,80276,1134942,2045,22,3
29447,81276,1134942,2044,43,0
29448,82276,1134942,1438,34,2
29449,83276,1134942,1477,91,0
29450,84276,1134942,981,87,0
29451,85276,1134942,613,51,1
29452,86276,1134942,525,74,7
29453,87276,1134942,744,63,2
29454,88276,1134942,1087,79,0
29455,89276,1134942,1465,73,0
29456,90276,1134942,1769,68,0
29457,91276,1134942,1992,39,0
29458,92276,1134942,2095,10,0
29459,93276,1134942,2113,2,0
29460,94276,1134942,2395,0,1
29461,95276,1134942,2428,0,0
29462,96276,1134942,2271,28,0
29463,97276,1134942,1735,77,0
29464,98276,1134942,1498,48,2
29465,99276,1134942,1888,12,0
29466,100276,1134942,2006,0,0
29467,101276,1134942,2165,1,0
29468,102276,1134942,2250,0,0
29469,103276,1134942,2582,0,0
29470,104276,1134942,2631,0,0
29471,105276,1134942,2308,9,1
29472,106276,1134942,2028,12,2
29473,107276,1134942,2290,7,0
29474,108276,1134942,2645,0,0
29475,109276,1134942,2440,0,0
29476,110276,1134942,2143,2,2
29477,111276,1134942,1921,29,2
29478,112276,1134942,2168,19,0
29479,113276,1134942,1990,52,0
29480,114276,1134942,1638,64,1
29481,115276,1134942,1514,28,5
29482,116276,1134942,1786,82,0
29483,117276,1134942,1518,76,1
29484,118276,1134942,1101,27,5
29485,119276,1134942,1159,53,3
29486,120276,1134942,1737,59,0
29487,121276,1134942,1976,7,0
29488,122276,1134942,2271,0,0
29489,123276,1134942,2472,0,0
29490,124276,1134942,1937,22,0
29491,125276,1134942,1926,1,1
29492,126276,1134942,2266,1,0
29493,127276,1134942,2109,1,1
29494,128276,1134942,2285,0,0
29495,129276,1134942,2667,0,0
29496,130276,1134942,2903,0,0
29497,131276,1134942,2790,0,0
29498,132276,1134942,2891,0,0
29499,133276,1134942,3051,0,0
29500,134276,1134942,2693,0,0
29501,135276,1134942,2160,0,1
29502,136276,1134942,1891,0,2
29503,137276,1134942,1705,2,4
29504,138276,1134942,2083,0,1
29505,139276,1134942,2188,0,0
29506,140276,1134942,2288,0,0
29507,141276,1134942,1877,0,1
29508,142276,1134942,1907,0,0
29509,143276,1134942,1946,0,1
29510,144276,1134942,1870,0,0
29511,145276,1134942,1846,0,0
29512,146276,1134942,1859,0,0
29513,147276,1134942,1754,0,0
29514,148276,1134942,1914,0,0
29515,149276,1134942,1908,0,0
29516,150276,1134942,1895,0,0
29517,151276,1134942,1767,0,0
29518,152276,1134942,1474,26,3
29519,153276,1134942,1479,5,0
29520,154276,1134942,1616,0,1
29521,155276,1134942,1821,0,0
29522,156276,1134942,1720,2,0
29523,157276,1134942,1666,7,0
29524,158276,1134942,1828,0,0
29525,159276,1134942,1292,74,0
29526,160276,1134942,1352,69,1
29527,161276,1134942,1329,67,0
29528,162276,1134942,1357,39,0
29529,163276,1134942,1453,26,0
29530,164276,1134942,1178,57,0
29531,165276,1134942,866,41,1
29532,166276,1134942,829,75,2
29533,167276,1134942,905,62,0
29534,168276,1134942,920,80,0
29535,169276,1134942,744,42,0
29536,170276,1134942,507,20,0
29537,171276,1134942,432,0,0
29538,172276,1134942,424,0,0
29539,173276,1134942,417,1,0
29540,174276,1134942,406,0,45
29541,175276,1134942,406,21,60
29542,176276,1134942,450,75,0
29543,177276,1134942,431,8,0
29544,178276,1134942,497,16,0
29545,179276,1134942,555,55,0
29546,180276,1134942,614,56,0
29547,181276,1134942,607,36,1
29548,182276,1134942,734,16,0
29549,183276,1134942,917,18,0
29550,184276,1134942,990,74,0
29551,185276,1134942,952,32,0
29552,186276,1134942,997,51,0
29553,187276,1134942,927,63,0
29554,188276,1134942,850,35,0
29555,189276,1134942,837,51,0
29556,190276,1134942,865,70,0
29557,191276,1134942,760,51,0
29558,192276,1134942,687,22,1
29559,193276,1134942,830,61,0
29560,194276,1134942,775,46,0
29561,195276,1134942,763,72,0
29562,196276,1134942,690,70,0
29563,197276,1134942,680,71,0
29564,198276,1134942,779,68,0
29565,199276,1134942,661,49,0
29566,200276,1134942,614,23,0
29567,201276,1134942,634,45,0
29568,202276,1134942,666,35,0
29569,203276,1134942,631,67,0
29570,204276,1134942,572,7,0
29571,205276,1134942,594,54,0
29572,206276,1134942,515,11,0
29573,207276,1134942,510,12,1
29574,208276,1134942,540,48,0
29575,209276,1134942,543,6,0
29576,210276,1134942,530,36,0
29577,211276,1134942,480,76,0
29578,212276,1134942,414,20,1
29579,213276,1134942,405,1,1
29580,214276,1134942,397,12,3
29581,215276,1134942,389,32,1
29582,216276,1134942,437,14,5
29583,217276,1134942,456,9,0
29584,218276,1134942,453,7,0
29585,219276,1134942,626,29,0
29586,220276,1134942,638,84,0
29587,221276,1134942,573,37,0
29588,222276,1134942,518,44,0
29589,223276,1134942,396,0,53
29590,35276,1135942,273,0,1
29591,36276,1135942,271,0,51
29592,37276,1135942,389,63,8
29593,38276,1135942,490,78,0
29594,39276,1135942,476,87,1
29595,40276,1135942,539,69,2
29596,41276,1135942,589,76,3
29597,42276,1135942,612,86,3
29598,43276,1135942,677,73,3
29599,44276,1135942,815,77,0
29600,45276,1135942,1156,91,0
29601,46276,1135942,1222,88,0
29602,47276,1135942,1414,50,0
29603,48276,1135942,1417,35,1
29604,49276,1135942,1768,24,0
29605,50276,1135942,1676,85,0
29606,51276,1135942,1708,49,1
29607,52276,1135942,1603,71,1
29608,53276,1135942,1501,79,0
29609,54276,1135942,1425,93,0
29610,55276,1135942,1002,98,1
29611,56276,1135942,389,77,3
29612,57276,1135942,196,20,13
29613,58276,1135942,196,6,3
29614,59276,1135942,198,5,0
29615,60276,1135942,222,26,3
29616,61276,1135942,790,97,2
29617,62276,1135942,1025,88,0
29618,63276,1135942,970,98,0
29619,64276,1135942,769,87,2
29620,65276,1135942,977,78,1
29621,66276,1135942,1447,42,0
29622,67276,1135942,1828,69,0
29623,68276,1135942,1419,79,1
29624,69276,1135942,1163,57,3
29625,70276,1135942,1475,84,2
29626,71276,1135942,1199,92,3
29627,72276,1135942,1793,23,0
29628,73276,1135942,2074,17,0
29629,74276,1135942,1934,33,0
29630,75276,1135942,2202,4,0
29631,76276,1135942,1868,45,2
29632,77276,1135942,1450,88,6
29633,78276,1135942,1930,35,1
29634,79276,1135942,2164,0,0
29635,80276,1135942,1826,16,0
29636,81276,1135942,1806,70,0
29637,82276,1135942,1386,86,0
29638,83276,1135942,839,82,6
29639,84276,1135942,416,25,2
29640,85276,1135942,510,47,4
29641,86276,1135942,878,61,0
29642,87276,1135942,1149,82,1
29643,88276,1135942,1512,92,0
29644,89276,1135942,1904,75,0
29645,90276,1135942,2088,31,0
29646,91276,1135942,1948,41,0
29647,92276,1135942,1920,21,0
29648,93276,1135942,1996,8,0
29649,94276,1135942,2119,0,0
29650,95276,1135942,2225,0,0
29651,96276,1135942,2164,30,0
29652,97276,1135942,1593,59,0
29653,98276,1135942,1495,53,2
29654,99276,1135942,1788,26,0
29655,100276,1135942,1942,3,0
29656,101276,1135942,2075,0,0
29657,102276,1135942,2030,4,0
29658,103276,1135942,2270,0,0
29659,104276,1135942,2500,0,0
29660,105276,1135942,2291,0,2
29661,106276,1135942,2188,1,2
29662,107276,1135942,2678,0,0
29663,108276,1135942,2948,0,0
29664,109276,1135942,2695,0,0
29665,110276,1135942,2385,0,0
29666,111276,1135942,2225,1,2
29667,112276,1135942,2101,10,1
29668,113276,1135942,1809,34,6
29669,114276,1135942,1813,46,3
29670,115276,1135942,1763,57,3
29671,116276,1135942,1939,50,1
29672,117276,1135942,1902,20,0
29673,118276,1135942,1416,60,0
29674,119276,1135942,1044,40,5
29675,120276,1135942,1423,60,1
29676,121276,1135942,1777,44,0
29677,122276,1135942,2006,15,0
29678,123276,1135942,1948,14,1
29679,124276,1135942,1593,24,3
29680,125276,1135942,1832,33,1
29681,126276,1135942,1855,14,1
29682,127276,1135942,1961,0,0
29683,128276,1135942,2190,0,3
29684,129276,1135942,2344,0,0
29685,130276,1135942,2607,0,0
29686,131276,1135942,2811,0,0
29687,132276,1135942,2919,0,0
29688,133276,1135942,2933,0,0
29689,134276,1135942,2903,0,0
29690,135276,1135942,2396,0,0
29691,136276,1135942,2092,0,0
29692,137276,1135942,1742,4,1
29693,138276,1135942,1447,5,0
29694,139276,1135942,1870,7,0
29695,140276,1135942,2307,0,0
29696,141276,1135942,1928,0,0
29697,142276,1135942,1880,0,1
29698,143276,1135942,2032,0,0
29699,144276,1135942,1904,0,0
29700,145276,1135942,1984,0,0
29701,146276,1135942,2137,0,0
29702,147276,1135942,1913,0,0
29703,148276,1135942,2102,0,0
29704,149276,1135942,2143,0,0
29705,150276,1135942,2183,0,0
29706,151276,1135942,2020,0,0
29707,152276,1135942,1733,6,0
29708,153276,1135942,1262,60,2
29709,154276,1135942,1462,26,1
29710,155276,1135942,1619,0,2
29711,156276,1135942,1535,1,1
29712,157276,1135942,1553,13,0
29713,158276,1135942,1695,4,0
29714,159276,1135942,1326,24,2
29715,160276,1135942,1346,48,0
29716,161276,1135942,1169,84,6
29717,162276,1135942,1197,72,0
29718,163276,1135942,1183,77,0
29719,164276,1135942,875,68,0
29720,165276,1135942,751,6,0
29721,166276,1135942,739,34,3
29722,167276,1135942,683,51,6
29723,168276,1135942,681,48,2
29724,169276,1135942,611,50,1
29725,170276,1135942,466,18,2
29726,171276,1135942,437,0,2
29727,172276,1135942,427,0,0
29728,173276,1135942,468,6,0
29729,174276,1135942,406,14,65
29730,175276,1135942,406,0,93
29731,176276,1135942,467,56,4
29732,177276,1135942,443,41,0
29733,178276,1135942,520,26,0
29734,179276,1135942,570,35,0
29735,180276,1135942,693,47,0
29736,181276,1135942,628,31,1
29737,182276,1135942,727,10,0
29738,183276,1135942,904,16,0
29739,184276,1135942,903,17,1
29740,185276,1135942,888,26,0
29741,186276,1135942,902,15,0
29742,187276,1135942,910,13,0
29743,188276,1135942,959,36,0
29744,189276,1135942,934,72,0
29745,190276,1135942,819,71,0
29746,191276,1135942,736,67,0
29747,192276,1135942,697,38,1
29748,193276,1135942,825,63,0
29749,194276,1135942,795,45,0
29750,195276,1135942,783,50,0
29751,196276,1135942,718,69,0
29752,197276,1135942,787,58,0
29753,198276,1135942,744,77,0
29754,199276,1135942,790,70,0
29755,200276,1135942,716,52,0
29756,201276,1135942,688,74,0
29757,202276,1135942,621,37,11
29758,203276,1135942,687,86,0
29759,204276,1135942,551,3,0
29760,205276,1135942,536,5,1
29761,206276,1135942,525,3,0
29762,207276,1135942,514,40,0
29763,208276,1135942,498,25,1
29764,209276,1135942,499,45,0
29765,210276,1135942,497,10,0
29766,211276,1135942,450,58,1
29767,212276,1135942,465,17,0
29768,213276,1135942,433,3,0
29769,214276,1135942,397,0,0
29770,215276,1135942,390,1,0
29771,216276,1135942,390,52,7
29772,217276,1135942,431,63,0
29773,218276,1135942,468,1,0
29774,219276,1135942,616,45,0
29775,220276,1135942,635,82,0
29776,221276,1135942,564,3,0
29777,222276,1135942,492,38,0
29778,223276,1135942,396,0,59
29779,35276,1136942,296,7,19
29780,36276,1136942,350,74,13
29781,37276,1136942,285,5,0
29782,38276,1136942,341,25,4
29783,39276,1136942,528,86,0
29784,40276,1136942,632,88,2
29785,41276,1136942,648,92,0
29786,42276,1136942,839,93,0
29787,43276,1136942,692,85,1
29788,44276,1136942,745,66,0
29789,45276,1136942,894,66,1
29790,46276,1136942,932,69,0
29791,47276,1136942,1082,74,2
29792,48276,1136942,1328,54,1
29793,49276,1136942,1570,57,0
29794,50276,1136942,1308,97,1
29795,51276,1136942,1577,42,3
29796,52276,1136942,1708,66,0
29797,53276,1136942,1178,96,2
29798,54276,1136942,1017,99,1
29799,55276,1136942,1046,98,0
29800,56276,1136942,534,94,0
29801,57276,1136942,197,5,8
29802,58276,1136942,197,0,1
29803,59276,1136942,198,3,3
29804,60276,1136942,322,38,1
29805,61276,1136942,785,96,0
29806,62276,1136942,1172,98,0
29807,63276,1136942,1353,93,0
29808,64276,1136942,1011,87,2
29809,65276,1136942,1304,49,0
29810,66276,1136942,1732,51,1
29811,67276,1136942,2003,35,1
29812,68276,1136942,1513,79,1
29813,69276,1136942,1378,53,2
29814,70276,1136942,1865,42,0
29815,71276,1136942,1535,78,1
29816,72276,1136942,1497,75,6
29817,73276,1136942,2004,12,0
29818,74276,1136942,2356,0,0
29819,75276,1136942,2095,14,0
29820,76276,1136942,1782,73,2
29821,77276,1136942,1245,91,3
29822,78276,1136942,1655,79,1
29823,79276,1136942,2017,21,0
29824,80276,1136942,1695,60,1
29825,81276,1136942,1349,71,2
29826,82276,1136942,909,88,0
29827,83276,1136942,412,30,3
29828,84276,1136942,474,40,2
29829,85276,1136942,961,65,0
29830,86276,1136942,1272,74,0
29831,87276,1136942,1625,80,0
29832,88276,1136942,1942,50,0
29833,89276,1136942,2226,13,0
29834,90276,1136942,1897,63,0
29835,91276,1136942,1637,38,0
29836,92276,1136942,1568,18,4
29837,93276,1136942,1742,40,1
29838,94276,1136942,1826,50,1
29839,95276,1136942,2044,11,0
29840,96276,1136942,2150,16,0
29841,97276,1136942,1567,84,0
29842,98276,1136942,1453,76,3
29843,99276,1136942,1623,74,0
29844,100276,1136942,1823,56,0
29845,101276,1136942,1966,28,0
29846,102276,1136942,1814,34,4
